date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,city,statezip,price_per_sqft
2014-05-07,503000.0,3.0,2.75,1540,1.0,1210,330,9626 NE 129th Pl,Kirkland,WA 98034,326.6233766233766
2014-05-07,275000.0,3.0,2.5,1600,2.0,1600,0,21326 SE 277th Pl,Maple Valley,WA 98038,171.875
2014-05-07,249000.0,3.0,1.0,1110,1.0,1110,0,14613 6th Ave SW,Burien,WA 98166,224.32432432432432
2014-05-07,310000.0,3.0,1.75,1840,1.0,1220,620,19313 140th Pl SE,Renton,WA 98058,168.47826086956522
2014-05-07,750000.0,3.0,2.75,2520,1.0,1360,1160,2806 13th Ave W,Seattle,WA 98119,297.6190476190476
2014-05-07,630000.0,3.0,2.5,2680,2.0,2680,0,25339 SE 248th St,Ravensdale,WA 98051,235.07462686567163
2014-05-07,599999.0,9.0,4.5,3830,2.5,2450,1380,8809 Densmore Ave N,Seattle,WA 98103,156.65770234986945
2014-05-07,758000.0,4.0,2.75,2410,1.0,1780,630,10627 NE 45th St,Kirkland,WA 98033,314.5228215767635
2014-05-07,248500.0,4.0,1.75,1720,1.0,1720,0,16635 SE 268th St,Covington,WA 98042,144.47674418604652
2014-05-07,310000.0,3.0,1.75,2070,1.0,1420,650,19654 116th Ave SE,Kent,WA 98031,149.7584541062802
2014-05-07,460000.0,3.0,2.0,1760,2.0,1760,0,5003 159th Ct NE,Redmond,WA 98052,261.3636363636364
2014-05-07,675000.0,3.0,1.75,1680,1.0,1680,0,4 128th Ave SE,Bellevue,WA 98005,401.7857142857143
2014-05-07,526000.0,2.0,2.0,1550,1.5,1550,0,3845 Whitman Ave N,Seattle,WA 98103,339.35483870967744
2014-05-07,560000.0,3.0,3.0,4120,2.0,3180,940,32223 NE 88th St,Carnation,WA 98014,135.92233009708738
2014-05-07,415000.0,4.0,3.0,1830,2.0,1830,0,15204 88th Ave NE,Bothell,WA 98028,226.775956284153
2014-05-07,246000.0,3.0,1.0,1400,1.0,1400,0,624 SW 137th St,Burien,WA 98166,175.71428571428572
2014-05-07,314500.0,3.0,1.75,1870,1.0,1870,0,29645 10th Pl S,Federal Way,WA 98003,168.1818181818182
2014-05-07,420000.0,2.0,1.5,1040,1.5,1040,0,1713 22nd Ave S,Seattle,WA 98144,403.84615384615387
2014-05-07,535000.0,3.0,1.75,2720,1.5,2720,0,33331 NE Lake Joy Rd,Carnation,WA 98014,196.69117647058823
2014-05-07,350000.0,3.0,1.0,1010,1.0,1010,0,9703 130th Ave NE,Kirkland,WA 98033,346.53465346534654
2014-05-07,515000.0,3.0,1.75,1580,1.0,1210,370,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,325.9493670886076
2014-05-07,749950.0,4.0,2.75,2600,2.0,1960,640,4140 53rd Ave SW,Seattle,WA 98116,288.4423076923077
2014-05-07,230000.0,3.0,2.5,1920,2.0,1920,0,206 Oakesdale Ave SW,Renton,WA 98057,119.79166666666667
2014-05-07,568000.0,3.0,2.0,2350,1.5,1780,570,5531 Seward Park Ave S,Seattle,WA 98118,241.70212765957447
2014-05-07,250000.0,1.0,1.0,1100,1.0,820,280,232 SW 154th St,Burien,WA 98166,227.27272727272728
2014-05-07,581000.0,4.0,2.0,2510,1.0,1280,1230,11105 126th Ave NE,Kirkland,WA 98033,231.47410358565736
2014-05-07,651000.0,3.0,2.5,3240,2.0,3240,0,18611 SE 307th Ln,Kent,WA 98042,200.92592592592592
2014-05-07,600000.0,3.0,2.5,2460,1.0,1860,600,25525 SE 133rd St,Issaquah,WA 98027,243.90243902439025
2014-05-07,500000.0,2.0,1.0,1010,1.5,1010,0,331 22nd Ave E,Seattle,WA 98112,495.0495049504951
2014-05-07,475000.0,2.0,1.0,820,1.0,820,0,4602 Woodlawn Ave N,Seattle,WA 98103,579.2682926829268
2014-05-07,352000.0,5.0,2.5,2420,1.0,1620,800,3723 S Chicago St,Seattle,WA 98118,145.45454545454547
2014-05-07,420000.0,3.0,2.25,1770,2.0,1770,0,12921 79th Pl NE,Kirkland,WA 98034,237.28813559322035
2014-05-07,428000.0,2.0,2.0,1350,1.0,1350,0,232nd Way,Redmond,WA 98053,317.037037037037
2014-05-07,599000.0,3.0,1.75,1960,1.0,1090,870,6253-6299 15th Ave NE,Seattle,WA 98115,305.61224489795916
2014-05-07,492000.0,4.0,2.5,3305,1.5,2245,1060,1718 N 175th St,Shoreline,WA 98133,148.86535552193646
2014-05-07,630000.0,2.0,2.25,2550,1.0,1720,830,1225 N 41st Pl,Renton,WA 98056,247.05882352941177
2014-05-07,900000.0,5.0,3.75,4130,2.0,3170,960,12809-12907 206th Ave NE,Woodinville,WA 98077,217.91767554479418
2014-05-07,575000.0,4.0,2.0,1650,1.0,1650,0,6708 14th Ave NW,Seattle,WA 98117,348.4848484848485
2014-05-07,705000.0,4.0,2.5,2650,1.5,1520,1130,1902 45th Ave SW,Seattle,WA 98116,266.0377358490566
2014-05-07,940000.0,4.0,2.25,1890,1.0,1470,420,1234 22nd Ave E,Seattle,WA 98112,497.35449735449737
2014-05-07,313000.0,3.0,1.75,2190,1.0,2190,0,32631 39th Ave SW,Federal Way,WA 98023,142.92237442922374
2014-05-07,618080.0,3.0,2.5,2030,2.0,2030,0,4421-4564 186th Ave SE,Issaquah,WA 98027,304.4729064039409
2014-05-07,640000.0,3.0,3.0,2270,2.0,2130,140,1200 N 27th Pl,Renton,WA 98056,281.9383259911894
2014-05-07,485000.0,3.0,2.0,1610,1.0,1010,600,4313 SW Willow St,Seattle,WA 98136,301.2422360248447
2014-05-07,300000.0,2.0,1.0,760,1.0,760,0,1761 17th Ave S,Seattle,WA 98144,394.7368421052632
2014-05-07,379500.0,2.0,1.0,1640,1.0,840,800,3301-3389 289th Ave NE,Redmond,WA 98053,231.40243902439025
2014-05-07,339950.0,3.0,2.25,1630,2.0,1630,0,19501 135th Ave SE,Renton,WA 98058,208.55828220858896
2014-05-07,500000.0,3.0,2.5,1940,1.0,1940,0,20821 SE 135th St,Issaquah,WA 98027,257.7319587628866
2014-05-07,239900.0,3.0,2.0,1410,1.0,1410,0,11907 SE 261st Pl,Kent,WA 98030,170.1418439716312
2014-05-07,314950.0,3.0,1.0,1040,1.0,1040,0,18227 SE 135th St,Renton,WA 98059,302.83653846153845
2014-05-07,361280.0,2.0,1.0,820,1.0,820,0,5902 37th Ave SW,Seattle,WA 98126,440.5853658536585
2014-05-07,100000.0,2.0,1.0,910,1.0,910,0,138 Seattle Blvd S,Algona,WA 98001,109.89010989010988
2014-05-07,540000.0,7.0,5.75,3700,2.0,3700,0,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,145.94594594594594
2014-05-07,480500.0,4.0,2.5,2180,1.0,2180,0,18911 NE 165th Pl,Woodinville,WA 98072,220.41284403669724
2014-05-07,280000.0,3.0,2.5,1600,2.0,1600,0,5146 S 303rd Pl,Auburn,WA 98001,175.0
2014-05-07,440000.0,3.0,1.75,1500,1.0,1060,440,3827 39th Ave S,Seattle,WA 98118,293.3333333333333
2014-05-07,530000.0,3.0,1.0,1340,1.0,1080,260,4703-4707 4th Ave NE,Seattle,WA 98105,395.5223880597015
2014-05-07,560000.0,3.0,2.0,1860,1.0,1860,0,1010 NW Inneswood Dr,Issaquah,WA 98027,301.0752688172043
2014-05-07,775000.0,3.0,2.0,2540,1.5,1600,940,517 32nd Ave S,Seattle,WA 98144,305.11811023622045
2014-05-07,160000.0,2.0,1.0,1040,1.0,1040,0,733 1st Ave N,Kent,WA 98032,153.84615384615384
2014-05-07,209950.0,3.0,1.5,1380,1.0,1380,0,32016 8th Ave S,Federal Way,WA 98003,152.13768115942028
2014-05-07,226500.0,3.0,1.75,1640,1.0,1130,510,27000-27080 201st Ave SE,Covington,WA 98042,138.109756097561
2014-05-07,380000.0,5.0,1.75,3000,1.0,1500,1500,8514 S 124th St,Seattle,WA 98178,126.66666666666667
2014-05-07,409500.0,4.0,2.75,2140,1.0,1320,820,19302 65th Pl NE,Kenmore,WA 98028,191.3551401869159
2014-05-07,690000.0,3.0,2.0,1760,1.0,980,780,2145 Condon Way W,Seattle,WA 98199,392.04545454545456
2014-05-07,405000.0,3.0,2.25,1660,1.0,1660,0,605 N 178th St,Shoreline,WA 98133,243.97590361445782
2014-05-07,375000.0,3.0,2.5,1830,2.0,1830,0,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,204.91803278688525
2014-05-07,794154.0,4.0,2.0,2210,1.0,1210,1000,3235 30th Ave W,Seattle,WA 98199,359.34570135746606
2014-05-07,185000.0,4.0,1.0,1490,1.0,1490,0,13248 Occidental Ave S,Burien,WA 98168,124.16107382550335
2014-05-07,245000.0,3.0,1.5,1260,2.0,1040,220,11304 Corliss Ave N,Seattle,WA 98133,194.44444444444446
2014-05-07,1040000.0,4.0,3.5,3900,2.0,3900,0,10908 101st Pl NE,Kirkland,WA 98033,266.6666666666667
2014-05-07,425000.0,2.0,2.5,1150,3.0,1150,0,3631 Greenwood Ave N,Seattle,WA 98103,369.5652173913044
2014-05-07,495000.0,4.0,2.75,2656,2.0,2656,0,31898 50th Pl S,Auburn,WA 98001,186.37048192771084
2014-05-07,365000.0,5.0,2.75,2410,1.0,1410,1000,7956 46th Ave S,Seattle,WA 98118,151.45228215767634
2014-05-07,417250.0,3.0,2.25,1606,3.0,1606,0,12303 Sand Point Way NE,Seattle,WA 98125,259.80697384806973
2014-05-07,339950.0,2.0,1.0,820,3.0,820,0,513 N 46th St,Seattle,WA 98103,414.5731707317073
2014-05-08,615000.0,2.0,1.0,1540,1.0,820,720,2814 13th Ave W,Seattle,WA 98119,399.35064935064935
2014-05-08,403000.0,3.0,2.75,2090,2.0,2090,0,27930 NE 147th Pl,Duvall,WA 98019,192.82296650717703
2014-05-08,980000.0,5.0,2.5,3160,1.0,1780,1380,7401 92nd Pl SE,Mercer Island,WA 98040,310.126582278481
2014-05-08,258000.0,4.0,1.75,1730,1.0,1230,500,30633 21st Ave SW,Federal Way,WA 98023,149.13294797687863
2014-05-08,533000.0,3.0,1.0,1670,1.0,1170,500,544 NE 84th St,Seattle,WA 98115,319.1616766467066
2014-05-08,537500.0,4.0,2.5,2550,2.0,2550,0,1825 251st Pl SE,Sammamish,WA 98075,210.7843137254902
2014-05-08,830000.0,5.0,3.0,3040,1.0,1970,1070,5200-5298 90th Ave SE,Mercer Island,WA 98040,273.0263157894737
2014-05-08,712000.0,3.0,1.0,1250,1.5,1150,100,3612 Interlake Ave N,Seattle,WA 98103,569.6
2014-05-08,262000.0,4.0,2.5,2020,2.0,2020,0,434 Pullman Ave,Algona,WA 98001,129.7029702970297
2014-05-08,753888.0,4.0,2.5,2660,2.0,2660,0,1669 28th Ave NE,Issaquah,WA 98029,283.4165413533835
2014-05-08,134000.0,2.0,1.5,980,2.0,980,0,235 Thelma St,Skykomish,WA 98288,136.73469387755102
2014-05-08,402000.0,3.0,2.5,1960,1.0,1290,670,12207 NE 139th Pl,Kirkland,WA 98034,205.10204081632654
2014-05-08,205000.0,2.0,1.0,720,1.0,720,0,8448 Delridge Way SW,Seattle,WA 98106,284.72222222222223
2014-05-08,553650.0,2.0,2.5,1360,2.0,1050,310,624 Lake Washington Blvd E,Seattle,WA 98112,407.09558823529414
2014-05-08,559950.0,2.0,2.0,1870,1.0,1870,0,23733 NE Salal Pl,Redmond,WA 98053,299.4385026737968
2014-05-08,260000.0,4.0,1.5,2130,1.0,1100,1030,24345 35th Pl S,Kent,WA 98032,122.06572769953051
2014-05-08,270000.0,4.0,2.5,1810,2.0,1810,0,14816 SE 278th St,Kent,WA 98042,149.17127071823205
2014-05-08,295000.0,2.0,1.75,2200,1.0,1100,1100,27469-27501 SE 154th Pl,Issaquah,WA 98027,134.0909090909091
2014-05-08,719000.0,3.0,2.5,1690,1.5,1690,0,4022 SW Walker St,Seattle,WA 98116,425.4437869822485
2014-05-08,266000.0,3.0,2.5,1940,1.0,1460,480,28123 123rd Pl SE,Kent,WA 98030,137.11340206185568
2014-05-08,325900.0,4.0,2.5,2320,2.0,2320,0,15020 SE 281st St,Kent,WA 98042,140.47413793103448
2014-05-08,647500.0,4.0,1.75,2060,1.0,1160,900,17622 12th Ave SW,Normandy Park,WA 98166,314.3203883495146
2014-05-08,1039000.0,4.0,1.0,3410,2.0,2190,1220,2509 33rd Ave S,Seattle,WA 98144,304.69208211143695
2014-05-08,569000.0,4.0,2.25,2250,2.0,2250,0,7304 217th Pl NE,Redmond,WA 98053,252.88888888888889
2014-05-08,246000.0,3.0,1.75,1390,1.0,1390,0,11921 SE 205th St,Kent,WA 98031,176.97841726618705
2014-05-08,515000.0,2.0,1.0,1060,1.0,1060,0,8230 Corliss Ave N,Seattle,WA 98103,485.8490566037736
2014-05-08,207000.0,3.0,1.0,1490,1.0,1490,0,12612 23rd Ave S,Seattle,WA 98168,138.9261744966443
2014-05-08,780000.0,4.0,1.75,2480,1.0,1390,1090,3002 109th Ave SE,Bellevue,WA 98004,314.51612903225805
2014-05-08,489990.0,5.0,2.25,2440,1.5,2440,0,13711 SE 251 Pl,Kent,WA 98042,200.8155737704918
2014-05-08,335000.0,3.0,1.5,2240,1.5,1480,760,18748 SE 330th St,Auburn,WA 98092,149.55357142857142
2014-05-08,295000.0,3.0,2.5,1920,2.0,1920,0,1914 S 375th St,Federal Way,WA 98003,153.64583333333334
2014-05-08,385000.0,3.0,1.75,1890,1.0,1230,660,14317 22nd Ave NE,Seattle,WA 98125,203.7037037037037
2014-05-08,350000.0,4.0,1.75,2250,1.0,2150,100,468 Scenic Way,Kent,WA 98030,155.55555555555554
2014-05-08,235000.0,2.0,1.0,1270,1.0,650,620,4305 S Webster St,Seattle,WA 98118,185.03937007874015
2014-05-08,358000.0,2.0,1.5,960,2.0,960,0,1816 26th Ave,Seattle,WA 98122,372.9166666666667
2014-05-08,716500.0,4.0,2.5,3290,2.0,3290,0,1031 272nd Pl SE,Sammamish,WA 98075,217.78115501519756
2014-05-08,228000.0,4.0,1.75,2000,1.0,1100,900,5933 S Eastwood Dr,Seattle,WA 98178,114.0
2014-05-08,405000.0,2.0,1.0,1020,1.0,1020,0,13221 3rd Ave NW,Seattle,WA 98177,397.05882352941177
2014-05-08,538000.0,4.0,1.75,1840,1.0,1220,620,5524 161st Pl NE,Redmond,WA 98052,292.39130434782606
2014-05-08,530000.0,3.0,1.75,1980,1.0,1980,0,3220 170th Ave NE,Bellevue,WA 98008,267.67676767676767
2014-05-08,636000.0,2.0,1.75,1230,1.5,1230,0,2561 3rd Ave W,Seattle,WA 98119,517.0731707317074
2014-05-08,535000.0,4.0,2.5,2280,2.0,2280,0,13812 196th Ave NE,Woodinville,WA 98077,234.64912280701753
2014-05-08,868500.0,3.0,2.5,2920,3.0,2920,0,1012 N 42nd Pl,Renton,WA 98056,297.43150684931504
2014-05-08,530000.0,4.0,2.75,2280,1.5,1540,740,8013 20th Ave NE,Seattle,WA 98115,232.4561403508772
2014-05-08,450000.0,3.0,2.0,1510,1.0,1510,0,13611 Bear Creek Rd NE,Woodinville,WA 98077,298.0132450331126
2014-05-08,230000.0,3.0,1.75,950,1.0,790,160,1237 S Sullivan St,Seattle,WA 98108,242.10526315789474
2014-05-08,229000.0,3.0,2.5,1190,2.0,1190,0,12227 47th Ave S,Tukwila,WA 98178,192.43697478991598
2014-05-08,437000.0,3.0,1.75,1310,1.0,1310,0,17128 NE 92nd St,Redmond,WA 98052,333.587786259542
2014-05-08,595000.0,3.0,2.5,1750,2.0,1750,0,10621 NE 107th Pl,Kirkland,WA 98033,340.0
2014-05-08,660000.0,3.0,1.75,1320,1.5,1320,0,2121 46th Ave SW,Seattle,WA 98116,500.0
2014-05-08,347500.0,4.0,2.5,2460,2.0,2460,0,32817 10th Pl SW,Federal Way,WA 98023,141.260162601626
2014-05-08,297950.0,3.0,2.0,1240,1.0,1240,0,17109 139th Pl SE,Renton,WA 98058,240.28225806451613
2014-05-08,245000.0,3.0,1.5,1260,1.0,1260,0,168 S 192nd Pl,Des Moines,WA 98148,194.44444444444446
2014-05-08,543200.0,6.0,2.25,2820,1.5,1970,850,15451 22nd Ave SW,Burien,WA 98166,192.6241134751773
2014-05-08,413450.0,3.0,2.5,1540,3.0,1470,70,9202A Interlake Ave N,Seattle,WA 98103,268.47402597402595
2014-05-08,330000.0,2.0,2.0,1550,1.5,1550,0,36521 SE 94th St,Snoqualmie,WA 98065,212.90322580645162
2014-05-08,424500.0,3.0,1.75,1460,1.0,1460,0,15917 NE 109th Way,Redmond,WA 98052,290.75342465753425
2014-05-08,230000.0,3.0,1.0,1390,1.0,1390,0,322 9th Ave N,Algona,WA 98001,165.46762589928056
2014-05-08,930000.0,3.0,3.25,2640,2.0,1840,800,4714 Thackeray Pl NE,Seattle,WA 98105,352.27272727272725
2014-05-08,349000.0,3.0,1.75,1590,1.0,1590,0,4924 SE 2nd Pl,Renton,WA 98059,219.49685534591194
2014-05-08,835000.0,4.0,2.0,1910,1.5,1910,0,744 N 83rd St,Seattle,WA 98103,437.17277486910996
2014-05-08,988500.0,3.0,2.75,2015,2.0,2015,0,2973-3563 SW 172nd St,Burien,WA 98166,490.57071960297765
2014-05-08,500000.0,3.0,1.75,1410,3.0,1410,0,4010 Linden Ave N,Seattle,WA 98103,354.6099290780142
2014-05-08,499000.0,2.0,1.5,1110,2.0,930,180,1417 4th Ave W,Seattle,WA 98119,449.54954954954957
2014-05-08,321950.0,2.0,1.25,860,2.0,860,0,2113 15th Ave S,Seattle,WA 98144,374.36046511627904
2014-05-08,494000.0,3.0,2.5,2310,2.0,2310,0,7630 Todd Pl,Kenmore,WA 98028,213.85281385281385
2014-05-08,441750.0,2.0,1.5,1020,3.0,1020,0,743 N 71st St,Seattle,WA 98103,433.0882352941176
2014-05-08,438000.0,2.0,1.0,980,2.0,980,0,2050 14th Ave W,Seattle,WA 98119,446.9387755102041
2014-05-09,985000.0,4.0,2.25,4230,2.0,4230,0,19505 NE 143rd St,Woodinville,WA 98077,232.86052009456264
2014-05-09,352000.0,3.0,2.25,1640,1.0,1640,0,14513-14521 164th Pl SE,Renton,WA 98059,214.6341463414634
2014-05-09,839900.0,4.0,3.5,3810,1.0,2560,1250,2411 Meadow Ave N,Renton,WA 98056,220.4461942257218
2014-05-09,765000.0,4.0,2.75,2790,2.0,2790,0,19490 SE 57th Pl,Issaquah,WA 98027,274.19354838709677
2014-05-09,460000.0,4.0,1.75,1750,1.5,1050,700,7021 24th Ave NW,Seattle,WA 98117,262.85714285714283
2014-05-09,224500.0,4.0,1.0,1430,1.5,1430,0,31714 125th Pl SE,Auburn,WA 98092,156.993006993007
2014-05-09,254000.0,3.0,2.5,1850,2.0,1850,0,15407 SE 252nd Pl,Covington,WA 98042,137.2972972972973
2014-05-09,255000.0,2.0,1.0,960,1.0,960,0,29805-29821 129th Pl SW,Vashon,WA 98070,265.625
2014-05-09,610000.0,3.0,3.0,2480,1.0,1620,860,19707 NE 181st St,Woodinville,WA 98077,245.96774193548387
2014-05-09,920000.0,4.0,3.0,3750,2.0,3750,0,3005 211th Ave NE,Sammamish,WA 98074,245.33333333333334
2014-05-09,402500.0,4.0,2.5,2600,2.0,2600,0,33134 3rd Ct SW,Federal Way,WA 98023,154.80769230769232
2014-05-09,280950.0,3.0,1.75,1390,1.0,840,550,629-899 Cedar Ave S,Renton,WA 98057,202.12230215827338
2014-05-09,604000.0,4.0,2.5,2260,2.0,2260,0,3809 260th Ave SE,Issaquah,WA 98029,267.2566371681416
2014-05-09,565000.0,4.0,2.25,2470,2.0,2470,0,4205 NE 169th Ct,Lake Forest Park,WA 98155,228.74493927125505
2014-05-09,255000.0,2.0,1.0,810,1.0,810,0,12727 2nd Ave SW,Seattle,WA 98146,314.81481481481484
2014-05-09,445000.0,4.0,2.0,1650,1.0,1000,650,2211 20th Ave S,Seattle,WA 98144,269.6969696969697
2014-05-09,195000.0,2.0,1.0,720,1.0,720,0,10614 57th Ave S,Seattle,WA 98178,270.8333333333333
2014-05-09,275000.0,3.0,1.5,1390,1.0,1390,0,4609-4699 Preston-Fall City Rd SE,Fall City,WA 98024,197.84172661870502
2014-05-09,387000.0,3.0,2.25,1445,2.0,1300,145,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,267.8200692041523
2014-05-09,490000.0,2.0,1.0,1840,1.5,1130,710,6255 4th Ave NW,Seattle,WA 98107,266.30434782608694
2014-05-09,505000.0,3.0,2.5,2100,2.0,2100,0,7418 Dogwood Ln SE,Snoqualmie,WA 98065,240.47619047619048
2014-05-09,303500.0,3.0,1.5,1060,1.0,1060,0,14320 84th Ave NE,Kirkland,WA 98034,286.3207547169811
2014-05-09,270000.0,3.0,1.5,1500,1.0,1500,0,13532 15th Pl NE,Seattle,WA 98125,180.0
2014-05-09,323000.0,4.0,2.75,1970,1.0,1170,800,17814 161st Ave SE,Renton,WA 98058,163.95939086294416
2014-05-09,382000.0,3.0,3.25,1410,3.0,1410,0,9507 Ashworth Ave N,Seattle,WA 98103,270.92198581560285
2014-05-09,280000.0,4.0,2.0,2190,1.0,1180,1010,3331 S 368th Pl,Auburn,WA 98001,127.85388127853881
2014-05-09,260000.0,3.0,2.0,1920,1.0,1510,410,32704 33rd Ave SW,Federal Way,WA 98023,135.41666666666666
2014-05-09,201500.0,3.0,1.0,1160,1.0,1160,0,24345 35th Pl S,Kent,WA 98032,173.70689655172413
2014-05-09,536500.0,4.0,1.75,2000,1.5,1450,550,4127 Fauntleroy Way SW,Seattle,WA 98126,268.25
2014-05-09,248000.0,4.0,3.0,2163,2.0,2163,0,429 Milwaukee Blvd S,Algona,WA 98001,114.65557096625058
2014-05-09,532000.0,5.0,3.0,3480,1.0,2340,1140,23801 SE 162nd St,Issaquah,WA 98027,152.8735632183908
2014-05-09,580000.0,4.0,2.5,2840,2.0,2840,0,15217 80th Ave NE,Kenmore,WA 98028,204.22535211267606
2014-05-09,463000.0,2.0,1.0,1150,1.0,1150,0,401 31st Ave E,Seattle,WA 98112,402.60869565217394
2014-05-09,742500.0,4.0,2.75,3100,2.0,2000,1100,1614 32nd Ave,Seattle,WA 98122,239.51612903225808
2014-05-09,260000.0,3.0,2.5,1420,1.0,1020,400,3319 S 262nd St,Kent,WA 98032,183.09859154929578
2014-05-09,590000.0,4.0,2.25,2430,1.0,2430,0,18616 215th Way NE,Woodinville,WA 98077,242.79835390946502
2014-05-09,312000.0,4.0,2.25,1930,1.0,1430,500,21423 114th Pl SE,Kent,WA 98031,161.6580310880829
2014-05-09,566000.0,3.0,2.25,1660,1.0,1370,290,9828 159th Pl NE,Redmond,WA 98052,340.96385542168673
2014-05-09,511555.0,3.0,2.0,1400,1.0,1400,0,2655 166th Ave SE,Bellevue,WA 98008,365.39642857142854
2014-05-09,583000.0,4.0,2.5,2660,2.0,2660,0,9921 227th Way NE,Redmond,WA 98053,219.17293233082708
2014-05-09,290000.0,4.0,2.5,2000,1.0,1200,800,3026 S Star Lake Rd,Auburn,WA 98001,145.0
2014-05-09,311100.0,4.0,2.25,2130,1.0,1380,750,3502 Morris Ave S,Renton,WA 98055,146.05633802816902
2014-05-09,325000.0,3.0,2.25,1352,3.0,1352,0,1211 NE 135th St,Seattle,WA 98125,240.3846153846154
2014-05-09,491300.0,3.0,1.75,1750,1.0,1300,450,400-498 211th Pl NE,Sammamish,WA 98074,280.74285714285713
2014-05-09,315000.0,5.0,1.75,2320,1.0,1160,1160,439 SW 156th St,Burien,WA 98166,135.77586206896552
2014-05-09,360000.0,2.0,1.0,1420,1.0,1180,240,18730-18798 109 Ln SE,Renton,WA 98055,253.5211267605634
2014-05-09,330000.0,4.0,2.5,1940,2.0,1940,0,16828 166th Pl SE,Renton,WA 98058,170.10309278350516
2014-05-09,481450.0,3.0,2.0,1410,1.0,1410,0,7701 16th Ave NW,Seattle,WA 98117,341.45390070921985
2014-05-09,234950.0,3.0,1.0,1360,1.0,1360,0,21612 SE 290th Ct,Black Diamond,WA 98010,172.75735294117646
2014-05-09,251000.0,3.0,1.75,1220,1.0,1220,0,445 Meadow Dr SE,North Bend,WA 98045,205.7377049180328
2014-05-09,782000.0,4.0,2.5,2830,2.0,1980,850,11110 NE 38th Pl,Bellevue,WA 98004,276.3250883392226
2014-05-09,833000.0,4.0,2.75,3780,2.0,3780,0,26621 SE 22nd Way,Sammamish,WA 98075,220.37037037037038
2014-05-09,542500.0,4.0,2.5,2330,2.0,2330,0,2084-2104 144th Ave SE,Bellevue,WA 98007,232.83261802575106
2014-05-09,851000.0,3.0,2.5,3560,2.0,3560,0,21630-21648 NE 67th St,Redmond,WA 98053,239.04494382022472
2014-05-09,325000.0,4.0,1.5,1470,1.0,1470,0,29606 SE 286 St,Ravensdale,WA 98051,221.08843537414967
2014-05-09,415000.0,4.0,2.25,3060,2.0,3060,0,31701-31799 SE 291st St,Ravensdale,WA 98051,135.62091503267973
2014-05-09,252500.0,3.0,1.0,1030,1.0,880,150,819 NE 125th St,Seattle,WA 98125,245.14563106796118
2014-05-09,465000.0,4.0,2.5,1930,1.0,1930,0,29612 2nd Ave SW,Federal Way,WA 98023,240.93264248704662
2014-05-09,336900.0,3.0,1.75,1780,1.0,1780,0,33030 NE 201st St,Duvall,WA 98019,189.26966292134833
2014-05-09,225000.0,3.0,2.5,2000,2.0,2000,0,21227 SE 278th Way,Maple Valley,WA 98038,112.5
2014-05-09,270000.0,3.0,2.0,1690,1.0,1690,0,108-150 Union Ave SE,Renton,WA 98059,159.76331360946745
2014-05-09,536000.0,3.0,1.75,1300,1.5,1300,0,9610 8th Ave NE,Seattle,WA 98115,412.3076923076923
2014-05-09,585000.0,4.0,3.25,2400,2.0,2400,0,15610 NE 159th St,Woodinville,WA 98072,243.75
2014-05-09,445000.0,2.0,2.0,1150,1.0,860,290,1721 NE 98th St,Seattle,WA 98115,386.95652173913044
2014-05-09,320000.0,4.0,2.25,2310,2.0,2310,0,11131 SE 183rd Pl,Renton,WA 98055,138.52813852813853
2014-05-09,769900.0,4.0,3.5,2730,2.0,2400,330,2653 46th Ave SW,Seattle,WA 98116,282.01465201465203
2014-05-09,557000.0,4.0,2.5,2840,2.0,2840,0,19226 76th Pl NE,Kenmore,WA 98028,196.1267605633803
2014-05-09,212000.0,2.0,1.5,1020,2.0,1020,0,10312 Linden Ave N,Seattle,WA 98133,207.84313725490196
2014-05-09,376000.0,3.0,2.0,1340,3.0,1340,0,9245-9249 Fremont Ave N,Seattle,WA 98103,280.5970149253731
2014-05-09,800000.0,4.0,3.25,3540,2.0,3540,0,33001 NE 24th St,Carnation,WA 98014,225.98870056497177
2014-05-09,324000.0,3.0,2.25,998,2.0,798,200,820 NW 95th St,Seattle,WA 98117,324.6492985971944
2014-05-10,549900.0,5.0,2.75,3060,1.0,1600,1460,10834 31st Ave SW,Seattle,WA 98146,179.7058823529412
2014-05-10,320000.0,3.0,2.5,2130,2.0,2130,0,Cedar to Green River Trail,Maple Valley,WA 98038,150.23474178403757
2014-05-10,875000.0,4.0,2.0,2520,1.0,1400,1120,6521 Fremont Ave N,Seattle,WA 98103,347.22222222222223
2014-05-10,265000.0,4.0,1.0,1940,1.0,1080,860,9908 S 210th Pl,Kent,WA 98031,136.5979381443299
2014-05-10,394950.0,3.0,2.5,1350,3.0,1270,80,5940 California Ave SW,Seattle,WA 98136,292.55555555555554
2014-05-11,842500.0,4.0,2.5,2160,2.5,2160,0,906 17th Ave,Seattle,WA 98122,390.0462962962963
2014-05-11,368000.0,3.0,2.5,1370,2.0,1010,360,5411 Fauntleroy Way SW,Seattle,WA 98136,268.6131386861314
2014-05-12,885000.0,4.0,2.5,2830,2.0,2830,0,3503 NE 43rd St,Seattle,WA 98105,312.7208480565371
